id,order_id,item_code,item_name,quantity,unit_price,total_price
109277,42310,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,239.96
109278,38099,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
109279,32321,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
109280,49571,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,199.95
109281,37656,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,199.95
109282,42284,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,250.0
109283,49639,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,250.0
109284,42479,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,199.95
109285,42365,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,250.0
109286,37981,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,5,25.0,123.75
109287,42582,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109288,36346,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109289,42330,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,197.95
109290,42473,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,197.95
109291,43368,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,197.95
109292,43365,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,197.95
109293,42368,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109294,43379,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109295,38010,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109296,27817,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109297,49257,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109298,42538,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109299,48855,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,193.95
109300,49640,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,242.5
109301,42358,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,242.5
109302,42572,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,5,25.0,121.25
109303,49641,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,193.95
109304,49475,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,193.95
109305,42558,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,191.95
109306,31941,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,191.95
109307,29865,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,240.0
109308,49642,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,237.5
109309,42458,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,237.5
109310,42393,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,188.95
109311,42521,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
109312,43375,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
109313,30005,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
109314,42452,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
109315,42482,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
109316,48596,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
109317,49643,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,185.95
109318,42306,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,185.95
109319,17607,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,181.95
109320,49459,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,181.95
109321,42309,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,227.5
109322,38219,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,227.5
109323,38361,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,227.5
109324,27457,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,179.96
109325,42565,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,225.0
109326,42451,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,179.96
109327,49644,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
109328,31991,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
109329,42523,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,175.96
109330,42287,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
109331,49645,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,175.96
109332,38044,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,175.96
109333,42372,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
109334,42513,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,173.96
109335,42349,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,217.5
109336,43382,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
118517,52138,DC-PROD-1363,Summer dresses,1,215.82,215.82
109337,49562,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
109338,43385,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
109339,28024,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,169.96
109340,32226,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
109341,42302,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
109342,36335,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
109343,49646,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,167.96
109344,42514,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,210.0
109345,49559,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,167.96
109346,18582,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,167.96
109347,32226,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,210.0
109348,42607,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,210.0
109349,42327,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,165.96
109350,49647,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,205.0
109351,29954,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,163.96
109352,49487,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,163.96
109353,27586,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,205.0
109354,49487,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
109355,42435,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
109356,42420,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
109357,42423,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
109358,42607,DC-PROD-822,Titleist Pro V1x High Numbers Golf Balls,5,47.99,237.55
109359,42478,DC-PROD-885,Team Golf St. Louis Cardinals Putter Grip,5,24.99,121.2
109360,42350,DC-PROD-906,Team Golf Tennessee Volunteers Putter Grip,5,24.99,112.46
109361,32135,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,5,31.99,143.96
109362,32210,DC-PROD-906,Team Golf Tennessee Volunteers Putter Grip,5,24.99,106.21
109363,43373,DC-PROD-917,Glove It Women's Mod Oval 3-Zip Carry All Gol,5,21.99,93.46
109364,32209,DC-PROD-828,Bridgestone e6 Straight Distance NFL San Dieg,5,31.99,132.76
109365,37905,DC-PROD-804,Glove It Women's Imperial Golf Glove,5,19.99,79.96
109366,42616,DC-PROD-804,Glove It Women's Imperial Golf Glove,5,19.99,74.96
109367,30052,DC-PROD-977,ENO Atlas Hammock Straps,5,29.99,119.96
109368,49648,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
109369,49649,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109370,18491,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109371,42633,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,217.5
109372,42634,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,217.5
109373,17981,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,167.96
109374,42632,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,207.5
109375,43411,DC-PROD-905,Team Golf Texas Longhorns Putter Grip,5,24.99,116.2
109376,43411,DC-PROD-977,ENO Atlas Hammock Straps,5,29.99,112.46
109377,42704,DC-PROD-44,adidas Men's F10 Messi TRX FG Soccer Cleat,5,59.99,254.96
109378,43005,DC-PROD-93,Under Armour Men's Tech II T-Shirt,5,24.99,102.46
109379,37192,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,494.95
109380,42858,DC-PROD-282,Under Armour Women's Ignite PIP VI Slide,5,31.99,158.35
109381,42999,DC-PROD-249,Under Armour Women's Micro G Skulpt Running S,5,54.97,269.35
109382,49650,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,489.95
109383,49651,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,489.95
109384,36938,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,489.95
109385,42990,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
109386,42872,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
109387,36942,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
109388,42719,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
109389,43039,DC-PROD-172,Nike Women's Tempo Shorts,5,30.0,144.0
109390,42858,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,479.95
109391,49652,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,474.95
109392,42770,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,474.95
109393,42920,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,472.45
109394,46794,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,472.45
109395,43011,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,464.95
109396,42919,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,464.95
109397,42799,DC-PROD-282,Under Armour Women's Ignite PIP VI Slide,5,31.99,148.75
109398,49653,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,464.95
109399,42742,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,454.95
109400,43420,DC-PROD-172,Nike Women's Tempo Shorts,5,30.0,127.5
109401,43437,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,419.96
109402,49654,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,414.96
109403,42991,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,409.96
109404,42913,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,409.96
109405,43006,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,409.96
109406,42847,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,374.96
109407,49655,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,374.96
109408,42699,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,299.95
109409,42931,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,296.95
109410,49656,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,296.95
109411,49500,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109412,42886,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109413,42975,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109414,42700,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109415,36683,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109416,43029,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,290.95
109417,49657,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,290.95
109418,42744,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,287.95
109419,42701,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,287.95
109420,49588,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,284.95
109421,49584,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,284.95
109422,36771,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,284.95
109423,37278,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
109424,42983,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109425,49592,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109426,42743,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109427,40189,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109428,42878,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,272.95
109429,49658,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,263.96
109430,43413,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,263.96
109431,42958,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,263.96
109432,42836,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109433,42785,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109434,42866,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109435,43023,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109436,40146,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109437,49659,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109438,47943,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109439,49660,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109440,42845,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,254.96
109441,42911,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,254.96
109442,43426,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,254.96
109443,42767,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,251.96
109444,42764,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,251.96
109445,49661,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,248.96
109446,49662,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,248.96
109447,36567,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,248.96
109448,49663,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,248.96
109449,42850,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
109450,42705,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
109451,42912,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
109452,42982,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,239.96
109453,42858,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,239.96
109454,43021,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
109455,18780,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
109456,43425,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
109457,17944,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
109458,42897,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,199.95
109459,49576,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,250.0
109460,49660,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,250.0
109461,49500,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109462,49660,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109463,42955,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109464,42740,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,195.95
109465,43029,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109466,42915,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109467,42694,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109468,42794,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,242.5
109469,42698,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,242.5
109470,42997,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,242.5
109471,49664,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,191.95
109472,42720,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
109473,49665,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,188.95
109474,49666,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
109475,42867,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,188.95
109476,43417,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
109477,49657,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,188.95
109478,42897,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
109479,49589,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,185.95
109480,43038,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
109481,37040,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
109482,49667,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,181.95
109483,18001,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,227.5
109484,42927,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,227.5
118751,52280,DC-PROD-1362,Fighting video games,1,39.75,36.17
109485,39845,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,181.95
109486,43008,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,179.96
109487,42712,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,225.0
109488,42851,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,225.0
109489,42935,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,179.96
109490,47550,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
109491,43034,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,217.5
109492,40190,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,173.96
109493,36610,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,169.96
109494,18755,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,210.0
109495,43420,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,167.96
109496,42940,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,210.0
109497,43038,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,167.96
109498,39973,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,207.5
109499,42790,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,207.5
109500,43016,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,205.0
109501,42872,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,163.96
109502,49668,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,163.96
109503,49669,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,205.0
109504,42982,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,205.0
109505,49500,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,159.96
109506,49670,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
109507,42893,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
109508,42763,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
109509,42915,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,5,25.0,93.75
109510,49671,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,149.96
109511,49672,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
109512,17944,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
109513,43442,DC-PROD-886,Team Golf San Francisco Giants Putter Grip,5,24.99,122.45
109514,40190,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,5,31.99,156.75
109515,49673,DC-PROD-917,Glove It Women's Mod Oval 3-Zip Carry All Gol,5,21.99,105.55
109516,42734,DC-PROD-797,Hirzl Women's Soffft Flex Golf Glove,5,17.99,85.45
109517,18780,DC-PROD-828,Bridgestone e6 Straight Distance NFL San Dieg,5,31.99,151.15
109518,49580,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,5,31.99,151.15
109519,42708,DC-PROD-886,Team Golf San Francisco Giants Putter Grip,5,24.99,113.7
109520,42969,DC-PROD-885,Team Golf St. Louis Cardinals Putter Grip,5,24.99,112.46
109521,42840,DC-PROD-926,Glove It Imperial Golf Towel,5,15.99,67.96
109522,42735,DC-PROD-924,Glove It Urban Brick Golf Towel,5,15.99,67.16
109523,36725,DC-PROD-893,Team Golf Pittsburgh Steelers Putter Grip,5,24.99,102.46
109524,43131,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,284.95
109525,43455,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,217.5
109526,49674,DC-PROD-116,Nike Men's Comfort 2 Slide,5,44.99,215.95
109527,43156,DC-PROD-37,adidas Kids' F5 Messi FG Soccer Cleat,5,34.99,146.96
109528,43249,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,499.95
109529,37565,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,494.95
109530,43180,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
109531,43463,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
109532,43181,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
109533,39343,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,479.95
109534,39136,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,479.95
109535,43206,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,472.45
109536,43283,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,472.45
109537,43226,DC-PROD-249,Under Armour Women's Micro G Skulpt Running S,5,54.97,255.61
109538,18712,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,454.95
109539,2271,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,434.96
109540,37499,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,414.96
109541,43277,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,299.95
109542,39356,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109543,43244,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109544,43166,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
109545,49675,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,290.95
109546,43155,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,290.95
109547,49415,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,290.95
109548,38910,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,284.95
109549,46877,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
109550,43213,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
109551,43170,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109552,49676,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109553,43288,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109554,43150,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109555,43213,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
109556,47102,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,272.95
109557,47039,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,269.96
109558,43192,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,263.96
109559,43293,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109560,43236,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
109561,49677,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,251.96
109562,37423,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
109563,43154,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
109564,49678,DC-PROD-642,Columbia Men's PFG Anchor Tough T-Shirt,5,30.0,150.0
109565,39316,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
109566,43229,DC-PROD-572,TYR Boys' Team Digi Jammer,5,39.99,195.95
109567,49414,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
109568,43226,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,193.95
109569,43182,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,242.5
109570,39330,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,240.0
109571,43157,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
109572,27665,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
109573,43175,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,188.95
109574,43147,DC-PROD-564,Nike Men's Deutschland Weltmeister Winners Bl,5,30.0,139.5
109575,43140,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
