id,purchase_order_id,inventory_item_id,item_code,item_description,uom,quantity,unit_price,tax_rate,tax_amount,amount,received_quantity
81682,33822,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,245.0,5.0
81683,34215,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,242.5,5.0
81684,34133,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,242.5,5.0
81685,40285,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,237.5,5.0
81686,33843,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,236.25,5.0
81687,34213,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,236.25,5.0
81688,33907,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,236.25,5.0
81689,34224,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,185.95,5.0
81690,33872,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,225.0,5.0
81691,40286,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,179.96,5.0
81692,34141,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,173.96,5.0
81693,40287,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,217.5,5.0
81694,33873,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,167.96,5.0
81695,34131,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,210.0,5.0
81696,34045,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,210.0,5.0
81697,33841,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,187.5,5.0
81698,33900,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,187.5,5.0
81699,33905,174.0,DC-PROD-821,Titleist Pro V1 High Numbers Personalized Gol,PCS,5.0,51.99,0.0,0.0,249.55,5.0
81700,33878,162.0,DC-PROD-804,Glove It Women's Imperial Golf Glove,PCS,5.0,19.99,0.0,0.0,89.96,5.0
81701,40288,127.0,DC-PROD-917,Glove It Women's Mod Oval 3-Zip Carry All Gol,PCS,5.0,21.99,0.0,0.0,87.96,5.0
81702,33939,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,296.95,5.0
81703,33933,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,290.95,5.0
81704,33940,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,290.95,5.0
81705,33942,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,248.96,5.0
81706,33940,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,250.0,5.0
81707,34143,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,242.5,5.0
81708,34226,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,188.95,5.0
81709,33929,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,179.96,5.0
81710,40289,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,220.0,5.0
81711,34226,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,212.5,5.0
81712,33928,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,200.0,5.0
81713,33944,166.0,DC-PROD-823,Titleist Pro V1x High Numbers Personalized Go,PCS,5.0,51.99,0.0,0.0,245.65,5.0
81714,40290,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,98.99,1.0
81715,36756,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,97.99,1.0
81716,40291,125.0,DC-PROD-249,Under Armour Women's Micro G Skulpt Running S,PCS,1.0,54.97,0.0,0.0,53.32,1.0
81717,40292,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,96.99,1.0
81718,40293,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,96.99,1.0
81719,40294,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,95.99,1.0
81720,40292,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,95.99,1.0
81721,36397,158.0,DC-PROD-282,Under Armour Women's Ignite PIP VI Slide,PCS,1.0,31.99,0.0,0.0,30.39,1.0
81722,264,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,94.99,1.0
81723,40295,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,90.99,1.0
81724,40296,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,89.99,1.0
81725,40297,156.0,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,PCS,1.0,34.99,0.0,0.0,30.79,1.0
81726,40298,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,86.99,1.0
81727,277,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,86.99,1.0
81728,40299,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,86.99,1.0
81729,37169,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,84.99,1.0
81730,40300,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,81.99,1.0
81731,40301,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,1.0,99.99,0.0,0.0,74.99,1.0
81732,40302,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,59.99,1.0
81733,40303,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,129.99,1.0
81734,37196,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,129.99,1.0
81735,36833,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,129.99,1.0
81736,40304,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,59.99,1.0
81737,40290,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,129.99,1.0
81738,37122,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,128.69,1.0
81739,40305,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,128.69,1.0
81740,40306,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,128.69,1.0
81741,36833,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,128.69,1.0
81742,40307,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,128.69,1.0
81743,40303,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,58.79,1.0
81744,37279,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81745,40308,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81746,18189,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81747,40309,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81748,40310,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,58.79,1.0
81749,40306,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81750,40311,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81751,37314,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81752,276,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81753,40300,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,58.79,1.0
81754,40312,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,58.79,1.0
81755,40313,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81756,40314,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,127.39,1.0
81757,40315,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81758,37035,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81759,40316,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,58.19,1.0
81760,36516,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81761,277,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81762,40317,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81763,40318,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81764,40319,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81765,40320,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81766,17692,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81767,36856,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,126.09,1.0
81768,36700,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,57.59,1.0
81769,40321,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81770,40322,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81771,40315,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81772,40323,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81773,37035,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81774,40324,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81775,36769,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81776,40318,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81777,40325,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81778,40326,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
81779,40323,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
81780,37204,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
81781,40327,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
81782,40328,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
81783,271,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,56.99,1.0
81784,36769,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
81785,18697,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
81786,259,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
81787,40329,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,56.69,1.0
81788,36846,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
81789,37267,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
81790,37341,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
81791,40330,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
81792,2507,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,55.79,1.0
81793,27647,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,55.79,1.0
81794,40331,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
81795,40332,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
81796,258,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
81797,40333,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,54.59,1.0
81798,36579,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,118.29,1.0
81799,40334,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,54.59,1.0
81800,40335,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,118.29,1.0
81801,36579,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,53.99,1.0
81802,36579,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,116.99,1.0
81803,40336,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,116.99,1.0
81804,37261,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,116.99,1.0
81805,37169,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,116.99,1.0
81806,40337,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,116.99,1.0
81807,40338,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,116.99,1.0
81808,40339,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,116.99,1.0
81809,40340,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,114.39,1.0
81810,40341,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,114.39,1.0
81811,37169,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,114.39,1.0
81812,40342,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,114.39,1.0
81813,40343,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,52.79,1.0
81814,258,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,52.79,1.0
81815,40344,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,114.39,1.0
81816,260,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81817,40297,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81818,37220,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81819,40345,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81820,40346,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,52.19,1.0
81821,37162,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81822,40344,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81823,37137,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81824,40347,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81825,40348,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,113.09,1.0
81826,27298,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,50.99,1.0
81827,40349,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,50.99,1.0
81828,37221,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,110.49,1.0
81829,40350,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,110.49,1.0
81830,37255,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,110.49,1.0
81831,40308,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,50.99,1.0
81832,40351,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,110.49,1.0
81833,37137,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,110.49,1.0
81834,40348,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,110.49,1.0
81835,37221,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,109.19,1.0
81836,40352,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,109.19,1.0
81837,40353,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,109.19,1.0
81838,40316,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,109.19,1.0
81839,40354,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,107.89,1.0
81840,2225,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,107.89,1.0
81841,36756,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,107.89,1.0
81842,40355,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,107.89,1.0
81843,40356,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,107.89,1.0
81844,40357,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,107.89,1.0
81845,36731,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,106.59,1.0
81846,36817,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,106.59,1.0
81847,37294,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,49.19,1.0
81848,40358,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,49.19,1.0
81849,40304,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,106.59,1.0
81850,40359,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81851,37341,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,47.99,1.0
81852,36585,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,47.99,1.0
81853,2519,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81854,40360,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81855,36731,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81856,40361,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81857,36833,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81858,40362,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81859,40363,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,103.99,1.0
81860,40364,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,97.49,1.0
81861,40365,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,97.49,1.0
81862,40303,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,97.49,1.0
81863,40366,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,97.49,1.0
81864,40367,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,97.49,1.0
81865,36833,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,97.49,1.0
81866,40299,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,97.49,1.0
81867,36508,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,50.0,1.0
81868,36748,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,50.0,1.0
81869,261,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,50.0,1.0
81870,40313,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,1.0,39.99,0.0,0.0,39.19,1.0
81871,40339,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,48.5,1.0
81872,40368,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,48.0,1.0
81873,40369,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,47.5,1.0
81874,40297,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,1.0,39.99,0.0,0.0,37.99,1.0
81875,2507,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,47.25,1.0
81876,40342,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,47.25,1.0
81877,40370,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,47.25,1.0
81878,36756,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,46.5,1.0
81879,40371,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,1.0,39.99,0.0,0.0,37.19,1.0
81880,40291,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,1.0,50.0,0.0,0.0,45.5,1.0
