table_name,row_data
order_tracking_events,"{""id"": 448, ""shipment_id"": 130, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-06-30 21:53:06"", ""location"": ""Kathmandu"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-06-30 23:25:06""}"
order_tracking_events,"{""id"": 449, ""shipment_id"": 19, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-06-29 15:40:06"", ""location"": ""Addis Ababa"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-06-29 17:13:06""}"
order_tracking_events,"{""id"": 450, ""shipment_id"": 132, ""event_type"": ""delivered"", ""event_time"": ""2026-06-28 08:27:06"", ""location"": ""Harare"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-06-28 10:01:06""}"
order_tracking_events,"{""id"": 451, ""shipment_id"": 33, ""event_type"": ""picked_up"", ""event_time"": ""2026-09-11 01:14:06"", ""location"": ""Adelaide"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-09-11 01:19:06""}"
order_tracking_events,"{""id"": 452, ""shipment_id"": 298, ""event_type"": ""in_transit"", ""event_time"": ""2026-09-09 18:01:06"", ""location"": ""Chicago"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-09-09 18:07:06""}"
order_tracking_events,"{""id"": 453, ""shipment_id"": 365, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-09-08 10:48:06"", ""location"": ""Columbus"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-09-08 10:55:06""}"
order_tracking_events,"{""id"": 454, ""shipment_id"": 13, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-09-08 04:35:06"", ""location"": ""Louisville"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-09-08 04:43:06""}"
order_tracking_events,"{""id"": 455, ""shipment_id"": 174, ""event_type"": ""delivered"", ""event_time"": ""2026-09-06 21:22:06"", ""location"": ""Miami"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-09-06 21:31:06""}"
order_tracking_events,"{""id"": 456, ""shipment_id"": 441, ""event_type"": ""picked_up"", ""event_time"": ""2026-09-05 14:09:06"", ""location"": ""Richmond"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-09-05 14:19:06""}"
order_tracking_events,"{""id"": 457, ""shipment_id"": 122, ""event_type"": ""in_transit"", ""event_time"": ""2026-09-05 06:56:06"", ""location"": ""Quebec City"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-09-05 07:07:06""}"
order_tracking_events,"{""id"": 458, ""shipment_id"": 209, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-09-04 00:43:06"", ""location"": ""Montevideo"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-09-04 00:55:06""}"
order_tracking_events,"{""id"": 459, ""shipment_id"": 42, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-09-02 17:30:06"", ""location"": ""Curitiba"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-09-02 17:43:06""}"
order_tracking_events,"{""id"": 460, ""shipment_id"": 166, ""event_type"": ""delivered"", ""event_time"": ""2026-09-01 10:17:06"", ""location"": ""Vienna"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-09-01 10:31:06""}"
order_tracking_events,"{""id"": 461, ""shipment_id"": 453, ""event_type"": ""picked_up"", ""event_time"": ""2026-09-01 03:04:06"", ""location"": ""Manchester"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-09-01 03:19:06""}"
order_tracking_events,"{""id"": 462, ""shipment_id"": 325, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-30 19:51:06"", ""location"": ""Seville"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-30 20:07:06""}"
order_tracking_events,"{""id"": 463, ""shipment_id"": 493, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-29 13:38:06"", ""location"": ""Gothenburg"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-29 13:55:06""}"
order_tracking_events,"{""id"": 464, ""shipment_id"": 96, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-29 06:25:06"", ""location"": ""Zagreb"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-29 06:43:06""}"
order_tracking_events,"{""id"": 465, ""shipment_id"": 233, ""event_type"": ""delivered"", ""event_time"": ""2026-08-27 23:12:06"", ""location"": ""Minsk"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-27 23:31:06""}"
order_tracking_events,"{""id"": 466, ""shipment_id"": 460, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-26 15:59:06"", ""location"": ""San Marino"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-26 16:19:06""}"
order_tracking_events,"{""id"": 467, ""shipment_id"": 44, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-25 08:46:06"", ""location"": ""Dubai"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-25 09:07:06""}"
order_tracking_events,"{""id"": 468, ""shipment_id"": 322, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-25 02:33:06"", ""location"": ""Jerusalem"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-25 02:55:06""}"
order_tracking_events,"{""id"": 469, ""shipment_id"": 186, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-23 19:20:06"", ""location"": ""Shanghai"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-23 19:43:06""}"
order_tracking_events,"{""id"": 470, ""shipment_id"": 419, ""event_type"": ""delivered"", ""event_time"": ""2026-08-22 12:07:06"", ""location"": ""Ho Chi Minh City"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-22 12:31:06""}"
order_tracking_events,"{""id"": 471, ""shipment_id"": 403, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-22 04:54:06"", ""location"": ""Bangalore"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-22 05:19:06""}"
order_tracking_events,"{""id"": 472, ""shipment_id"": 356, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-20 22:41:06"", ""location"": ""Lahore"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-20 23:07:06""}"
order_tracking_events,"{""id"": 473, ""shipment_id"": 9, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-19 15:28:06"", ""location"": ""Marrakech"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-19 15:55:06""}"
order_tracking_events,"{""id"": 474, ""shipment_id"": 175, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-18 08:15:06"", ""location"": ""Luanda"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-18 08:43:06""}"
order_tracking_events,"{""id"": 475, ""shipment_id"": 66, ""event_type"": ""delivered"", ""event_time"": ""2026-08-18 01:02:06"", ""location"": ""Christchurch"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-18 01:31:06""}"
order_tracking_events,"{""id"": 476, ""shipment_id"": 475, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-16 17:49:06"", ""location"": ""Philadelphia"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-16 18:19:06""}"
order_tracking_events,"{""id"": 477, ""shipment_id"": 415, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-15 11:36:06"", ""location"": ""San Francisco"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-15 12:07:06""}"
order_tracking_events,"{""id"": 478, ""shipment_id"": 536, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-15 04:23:06"", ""location"": ""Albuquerque"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-15 04:55:06""}"
order_tracking_events,"{""id"": 479, ""shipment_id"": 177, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-13 21:10:06"", ""location"": ""New Orleans"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-13 21:43:06""}"
order_tracking_events,"{""id"": 480, ""shipment_id"": 303, ""event_type"": ""delivered"", ""event_time"": ""2026-08-12 13:57:06"", ""location"": ""Honolulu"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-12 14:31:06""}"
order_tracking_events,"{""id"": 481, ""shipment_id"": 461, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-12 07:44:06"", ""location"": ""Mexico City"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-12 08:19:06""}"
order_tracking_events,"{""id"": 482, ""shipment_id"": 451, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-11 00:31:06"", ""location"": ""Panama City"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-11 01:07:06""}"
order_tracking_events,"{""id"": 483, ""shipment_id"": 197, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-09 17:18:06"", ""location"": ""Valparaiso"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-09 17:55:06""}"
order_tracking_events,"{""id"": 484, ""shipment_id"": 363, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-08 10:05:06"", ""location"": ""Lisbon"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-08 10:43:06""}"
order_tracking_events,"{""id"": 485, ""shipment_id"": 258, ""event_type"": ""delivered"", ""event_time"": ""2026-08-08 02:52:06"", ""location"": ""Marseille"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-08 03:31:06""}"
order_tracking_events,"{""id"": 486, ""shipment_id"": 527, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-06 20:39:06"", ""location"": ""Rotterdam"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-06 21:19:06""}"
order_tracking_events,"{""id"": 487, ""shipment_id"": 152, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-05 13:26:06"", ""location"": ""Tampere"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-05 14:07:06""}"
order_tracking_events,"{""id"": 488, ""shipment_id"": 135, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-05 06:13:06"", ""location"": ""Tallinn"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-05 06:55:06""}"
order_tracking_events,"{""id"": 489, ""shipment_id"": 474, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-03 23:00:06"", ""location"": ""Athens"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-03 23:43:06""}"
order_tracking_events,"{""id"": 490, ""shipment_id"": 480, ""event_type"": ""delivered"", ""event_time"": ""2026-08-02 15:47:06"", ""location"": ""Saint Petersburg"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-02 16:31:06""}"
order_tracking_events,"{""id"": 491, ""shipment_id"": 31, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-01 09:34:06"", ""location"": ""Jeddah"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-01 10:19:06""}"
order_tracking_events,"{""id"": 492, ""shipment_id"": 334, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-01 02:21:06"", ""location"": ""Damascus"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-01 03:07:06""}"
order_tracking_events,"{""id"": 493, ""shipment_id"": 15, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-07-30 19:08:06"", ""location"": ""Hong Kong"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-07-30 19:55:06""}"
order_tracking_events,"{""id"": 494, ""shipment_id"": 394, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-07-29 11:55:06"", ""location"": ""Yangon"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-07-29 12:43:06""}"
order_tracking_events,"{""id"": 495, ""shipment_id"": 306, ""event_type"": ""delivered"", ""event_time"": ""2026-07-29 05:42:06"", ""location"": ""Kolkata"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-07-29 06:31:06""}"
order_tracking_events,"{""id"": 496, ""shipment_id"": 454, ""event_type"": ""picked_up"", ""event_time"": ""2026-07-27 22:29:06"", ""location"": ""Nairobi"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-07-27 23:19:06""}"
order_tracking_events,"{""id"": 497, ""shipment_id"": 308, ""event_type"": ""in_transit"", ""event_time"": ""2026-07-26 15:16:06"", ""location"": ""Kampala"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-07-26 16:07:06""}"
order_tracking_events,"{""id"": 498, ""shipment_id"": 346, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-07-25 08:03:06"", ""location"": ""Abuja"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-07-25 08:55:06""}"
order_tracking_events,"{""id"": 499, ""shipment_id"": 517, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-07-25 00:50:06"", ""location"": ""Fiji"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-07-25 01:43:06""}"
order_tracking_events,"{""id"": 500, ""shipment_id"": 36, ""event_type"": ""delivered"", ""event_time"": ""2026-07-23 18:37:06"", ""location"": ""Dallas"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-07-23 19:31:06""}"
order_tracking_events,"{""id"": 501, ""shipment_id"": 159, ""event_type"": ""picked_up"", ""event_time"": ""2026-07-22 11:24:06"", ""location"": ""Nashville"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-07-22 12:19:06""}"
order_tracking_events,"{""id"": 502, ""shipment_id"": 98, ""event_type"": ""in_transit"", ""event_time"": ""2026-07-22 04:11:06"", ""location"": ""Sacramento"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-07-22 05:07:06""}"
order_tracking_events,"{""id"": 503, ""shipment_id"": 329, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-07-20 20:58:06"", ""location"": ""Cincinnati"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-07-20 21:55:06""}"
order_tracking_events,"{""id"": 504, ""shipment_id"": 20, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-07-19 13:45:06"", ""location"": ""Montreal"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-07-19 14:43:06""}"
order_tracking_events,"{""id"": 505, ""shipment_id"": 245, ""event_type"": ""delivered"", ""event_time"": ""2026-07-19 07:32:06"", ""location"": ""Rio de Janeiro"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-07-19 08:31:06""}"
order_tracking_events,"{""id"": 506, ""shipment_id"": 168, ""event_type"": ""picked_up"", ""event_time"": ""2026-07-18 00:19:06"", ""location"": ""Medellin"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-07-18 01:19:06""}"
order_tracking_events,"{""id"": 507, ""shipment_id"": 24, ""event_type"": ""in_transit"", ""event_time"": ""2026-07-16 17:06:06"", ""location"": ""Berlin"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-07-16 18:07:06""}"
order_tracking_events,"{""id"": 508, ""shipment_id"": 345, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-07-15 09:53:06"", ""location"": ""Milan"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-07-15 10:55:06""}"
order_tracking_events,"{""id"": 509, ""shipment_id"": 525, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-07-15 03:40:06"", ""location"": ""Bordeaux"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-07-15 04:43:06""}"
order_tracking_events,"{""id"": 510, ""shipment_id"": 43, ""event_type"": ""delivered"", ""event_time"": ""2026-07-13 20:27:06"", ""location"": ""Stockholm"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-07-13 21:31:06""}"
order_tracking_events,"{""id"": 511, ""shipment_id"": 112, ""event_type"": ""picked_up"", ""event_time"": ""2026-07-12 13:14:06"", ""location"": ""Warsaw"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-07-12 14:19:06""}"
order_tracking_events,"{""id"": 512, ""shipment_id"": 257, ""event_type"": ""in_transit"", ""event_time"": ""2026-07-12 06:01:06"", ""location"": ""Krakow"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-07-12 07:07:06""}"
order_tracking_events,"{""id"": 513, ""shipment_id"": 273, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-07-10 22:48:06"", ""location"": ""Split"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-07-10 23:55:06""}"
order_tracking_events,"{""id"": 514, ""shipment_id"": 310, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-07-09 16:35:06"", ""location"": ""Kazan"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-07-09 17:43:06""}"
order_tracking_events,"{""id"": 515, ""shipment_id"": 535, ""event_type"": ""delivered"", ""event_time"": ""2026-07-08 09:22:06"", ""location"": ""Kuwait City"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-07-08 10:31:06""}"
order_tracking_events,"{""id"": 516, ""shipment_id"": 136, ""event_type"": ""picked_up"", ""event_time"": ""2026-07-08 02:09:06"", ""location"": ""Kyoto"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-07-08 03:19:06""}"
order_tracking_events,"{""id"": 517, ""shipment_id"": 424, ""event_type"": ""in_transit"", ""event_time"": ""2026-07-06 18:56:06"", ""location"": ""Singapore"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-07-06 20:07:06""}"
order_tracking_events,"{""id"": 518, ""shipment_id"": 86, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-07-05 12:43:06"", ""location"": ""Chiang Mai"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-07-05 13:55:06""}"
order_tracking_events,"{""id"": 519, ""shipment_id"": 203, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-07-05 05:30:06"", ""location"": ""Jaipur"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-07-05 06:43:06""}"
order_tracking_events,"{""id"": 520, ""shipment_id"": 82, ""event_type"": ""delivered"", ""event_time"": ""2026-07-03 22:17:06"", ""location"": ""Johannesburg"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-07-03 23:31:06""}"
order_tracking_events,"{""id"": 521, ""shipment_id"": 26, ""event_type"": ""picked_up"", ""event_time"": ""2026-07-02 15:04:06"", ""location"": ""Abidjan"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-07-02 16:19:06""}"
order_tracking_events,"{""id"": 522, ""shipment_id"": 281, ""event_type"": ""in_transit"", ""event_time"": ""2026-07-01 07:51:06"", ""location"": ""Brisbane"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-07-01 09:07:06""}"
order_tracking_events,"{""id"": 523, ""shipment_id"": 179, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-07-01 01:38:06"", ""location"": ""New York"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-07-01 02:55:06""}"
order_tracking_events,"{""id"": 524, ""shipment_id"": 388, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-06-29 18:25:06"", ""location"": ""Jacksonville"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-06-29 19:43:06""}"
order_tracking_events,"{""id"": 525, ""shipment_id"": 377, ""event_type"": ""delivered"", ""event_time"": ""2026-06-28 11:12:06"", ""location"": ""Las Vegas"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-06-28 12:31:06""}"
order_tracking_events,"{""id"": 526, ""shipment_id"": 164, ""event_type"": ""picked_up"", ""event_time"": ""2026-09-11 03:59:06"", ""location"": ""Omaha"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-09-11 05:19:06""}"
order_tracking_events,"{""id"": 527, ""shipment_id"": 302, ""event_type"": ""in_transit"", ""event_time"": ""2026-09-09 20:46:06"", ""location"": ""Salt Lake City"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-09-09 22:07:06""}"
order_tracking_events,"{""id"": 528, ""shipment_id"": 468, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-09-08 14:33:06"", ""location"": ""Edmonton"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-09-08 15:55:06""}"
order_tracking_events,"{""id"": 529, ""shipment_id"": 102, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-09-08 07:20:06"", ""location"": ""Santiago"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-09-08 08:43:06""}"
order_tracking_events,"{""id"": 530, ""shipment_id"": 509, ""event_type"": ""delivered"", ""event_time"": ""2026-09-07 00:07:06"", ""location"": ""Brasilia"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-09-07 01:31:06""}"
order_tracking_events,"{""id"": 531, ""shipment_id"": 45, ""event_type"": ""picked_up"", ""event_time"": ""2026-09-05 16:54:06"", ""location"": ""Amsterdam"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-09-05 18:19:06""}"
order_tracking_events,"{""id"": 532, ""shipment_id"": 253, ""event_type"": ""in_transit"", ""event_time"": ""2026-09-04 10:41:06"", ""location"": ""Dublin"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-09-04 12:07:06""}"
order_tracking_events,"{""id"": 533, ""shipment_id"": 342, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-09-04 03:28:06"", ""location"": ""Naples"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-09-04 04:55:06""}"
order_tracking_events,"{""id"": 534, ""shipment_id"": 64, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-09-02 20:15:06"", ""location"": ""Helsinki"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-09-02 21:43:06""}"
order_tracking_events,"{""id"": 535, ""shipment_id"": 148, ""event_type"": ""delivered"", ""event_time"": ""2026-09-01 13:02:06"", ""location"": ""Sofia"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-09-01 14:31:06""}"
order_tracking_events,"{""id"": 536, ""shipment_id"": 463, ""event_type"": ""picked_up"", ""event_time"": ""2026-09-01 05:49:06"", ""location"": ""Kyiv"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-09-01 07:19:06""}"
order_tracking_events,"{""id"": 537, ""shipment_id"": 501, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-30 23:36:06"", ""location"": ""Valletta"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-31 01:07:06""}"
order_tracking_events,"{""id"": 538, ""shipment_id"": 182, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-29 16:23:06"", ""location"": ""Astana"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-29 17:55:06""}"
order_tracking_events,"{""id"": 539, ""shipment_id"": 76, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-28 09:10:06"", ""location"": ""Beirut"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-28 10:43:06""}"
order_tracking_events,"{""id"": 540, ""shipment_id"": 433, ""event_type"": ""delivered"", ""event_time"": ""2026-08-28 01:57:06"", ""location"": ""Busan"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-28 03:31:06""}"
order_tracking_events,"{""id"": 541, ""shipment_id"": 398, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-26 19:44:06"", ""location"": ""Jakarta"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-26 19:49:06""}"
order_tracking_events,"{""id"": 542, ""shipment_id"": 344, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-25 12:31:06"", ""location"": ""Mumbai"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-25 12:37:06""}"
order_tracking_events,"{""id"": 543, ""shipment_id"": 532, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-25 05:18:06"", ""location"": ""Dhaka"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-25 05:25:06""}"
order_tracking_events,"{""id"": 544, ""shipment_id"": 361, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-23 22:05:06"", ""location"": ""Dar es Salaam"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-23 22:13:06""}"
order_tracking_events,"{""id"": 545, ""shipment_id"": 101, ""event_type"": ""delivered"", ""event_time"": ""2026-08-22 14:52:06"", ""location"": ""Maputo"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-22 15:01:06""}"
order_tracking_events,"{""id"": 546, ""shipment_id"": 547, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-21 08:39:06"", ""location"": ""Auckland"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-21 08:49:06""}"
order_tracking_events,"{""id"": 547, ""shipment_id"": 162, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-21 01:26:06"", ""location"": ""Houston"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-21 01:37:06""}"
order_tracking_events,"{""id"": 548, ""shipment_id"": 100, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-19 18:13:06"", ""location"": ""Charlotte"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-19 18:25:06""}"
order_tracking_events,"{""id"": 549, ""shipment_id"": 4, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-18 11:00:06"", ""location"": ""Baltimore"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-18 11:13:06""}"
order_tracking_events,"{""id"": 550, ""shipment_id"": 156, ""event_type"": ""delivered"", ""event_time"": ""2026-08-18 03:47:06"", ""location"": ""Minneapolis"", ""note"": ""Freight received and sorted for the next transport leg"", ""created_at"": ""2026-08-18 04:01:06""}"
order_tracking_events,"{""id"": 551, ""shipment_id"": 519, ""event_type"": ""picked_up"", ""event_time"": ""2026-08-16 21:34:06"", ""location"": ""Hartford"", ""note"": ""Carrier scan recorded at regional facility"", ""created_at"": ""2026-08-16 21:49:06""}"
order_tracking_events,"{""id"": 552, ""shipment_id"": 103, ""event_type"": ""in_transit"", ""event_time"": ""2026-08-15 14:21:06"", ""location"": ""Halifax"", ""note"": ""Delivery route assigned to local carrier"", ""created_at"": ""2026-08-15 14:37:06""}"
order_tracking_events,"{""id"": 553, ""shipment_id"": 241, ""event_type"": ""arrived_at_hub"", ""event_time"": ""2026-08-15 07:08:06"", ""location"": ""Quito"", ""note"": ""Shipment progressing through the vendor logistics network"", ""created_at"": ""2026-08-15 07:25:06""}"
order_tracking_events,"{""id"": 554, ""shipment_id"": 191, ""event_type"": ""out_for_delivery"", ""event_time"": ""2026-08-13 23:55:06"", ""location"": ""Cartagena"", ""note"": ""Proof of delivery pending final confirmation"", ""created_at"": ""2026-08-14 00:13:06""}"
